substrate,arm,band_k,max_delay,basis_terms,samples_per_term,feasible,seed,n,ipc
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260831,2800,2.202
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260831,2800,1.908
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260831,2800,3.022
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260831,2800,4.31
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260831,2800,5.485
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260831,2800,6.22
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260831,2800,0.266
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260831,2800,0.452
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260831,2800,0.618
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260831,2800,0.765
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260831,2800,1.51
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260831,2800,1.96
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260831,2800,3.194
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260831,2800,3.986
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260831,2800,4.237
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260831,2800,4.847
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260831,2800,0.427
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260831,2800,0.7
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260831,2800,1.197
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260831,2800,1.92
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260831,2800,3.218
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260831,2800,0.427
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260831,2800,0.7
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260831,2800,1.197
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260831,2800,1.92
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260831,2800,3.218
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260831,2800,0.368
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260831,2800,0.661
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260831,2800,1.071
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260831,2800,1.775
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260831,2800,3.3
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260831,2800,0.57
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260831,2800,1.042
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260831,2800,1.728
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260831,2800,2.765
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260831,2800,4.424
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260831,2800,0.25
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260831,2800,0.38
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260831,2800,0.589
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260831,2800,0.95
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260831,2800,1.782
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260831,2800,0.972
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260831,2800,1.542
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260831,2800,2.436
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260831,2800,3.756
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260831,2800,5.552
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260831,2800,0.182
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260831,2800,0.315
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260831,2800,0.553
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260831,2800,1.033
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260831,2800,1.864
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260831,2800,1.542
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260831,2800,2.343
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260831,2800,3.477
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260831,2800,4.858
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260831,2800,6.049
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260832,2800,2.005
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260832,2800,3.994
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260832,2800,7.726
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260832,2800,11.264
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260832,2800,12.085
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260832,2800,2.005
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260832,2800,3.994
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260832,2800,7.726
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260832,2800,11.264
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260832,2800,12.085
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260832,2800,1.967
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260832,2800,3.782
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260832,2800,5.185
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260832,2800,5.448
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260832,2800,6.357
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260832,2800,1.997
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260832,2800,3.919
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260832,2800,6.273
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260832,2800,6.47
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260832,2800,7.284
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260832,2800,1.859
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260832,2800,2.369
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260832,2800,2.44
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260832,2800,2.644
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260832,2800,3.328
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260832,2800,1.971
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260832,2800,3.358
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260832,2800,3.6
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260832,2800,3.756
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260832,2800,4.492
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260832,2800,0.913
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260832,2800,0.927
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260832,2800,0.986
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260832,2800,1.153
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260832,2800,1.999
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260832,2800,1.704
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260832,2800,2.023
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260832,2800,2.061
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260832,2800,2.213
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260832,2800,2.943
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260832,2800,0.952
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260832,2800,1.49
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260832,2800,2.338
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260832,2800,3.671
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260832,2800,5.776
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260832,2800,0.952
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260832,2800,1.49
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260832,2800,2.338
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260832,2800,3.671
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260832,2800,5.776
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260832,2800,0.582
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260832,2800,0.911
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260832,2800,1.335
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260832,2800,1.875
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260832,2800,3.064
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260832,2800,1.522
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260832,2800,2.324
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260832,2800,3.417
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260832,2800,4.932
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260832,2800,6.711
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260832,2800,0.451
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260832,2800,0.758
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260832,2800,1.117
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260832,2800,1.512
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260832,2800,2.22
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260832,2800,1.897
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260832,2800,3.021
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260832,2800,4.289
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260832,2800,5.388
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260832,2800,6.215
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260832,2800,0.338
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260832,2800,0.498
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260832,2800,0.733
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260832,2800,0.933
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260832,2800,1.755
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260832,2800,1.97
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260832,2800,3.236
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260832,2800,4.046
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260832,2800,4.222
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260832,2800,5.03
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260832,2800,0.385
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260832,2800,0.667
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260832,2800,1.18
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260832,2800,1.939
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260832,2800,3.331
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260832,2800,0.385
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260832,2800,0.667
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260832,2800,1.18
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260832,2800,1.939
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260832,2800,3.331
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260832,2800,0.214
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260832,2800,0.372
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260832,2800,0.587
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260832,2800,1.06
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260832,2800,2.237
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260832,2800,0.542
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260832,2800,0.944
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260832,2800,1.601
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260832,2800,2.674
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260832,2800,4.407
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260832,2800,0.257
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260832,2800,0.4
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260832,2800,0.594
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260832,2800,1.011
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260832,2800,2.013
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260832,2800,0.986
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260832,2800,1.545
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260832,2800,2.404
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260832,2800,3.729
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260832,2800,5.722
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260832,2800,0.153
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260832,2800,0.258
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260832,2800,0.487
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260832,2800,0.851
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260832,2800,1.718
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260832,2800,1.543
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260832,2800,2.353
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260832,2800,3.433
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260832,2800,4.765
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260832,2800,6.026
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260833,2800,2.001
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260833,2800,3.996
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260833,2800,7.225
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260833,2800,9.242
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260833,2800,9.953
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260833,2800,2.001
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260833,2800,3.996
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260833,2800,7.225
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260833,2800,9.242
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260833,2800,9.953
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260833,2800,1.957
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260833,2800,3.524
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260833,2800,4.323
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260833,2800,4.539
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260833,2800,5.264
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260833,2800,1.993
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260833,2800,3.773
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260833,2800,5.469
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260833,2800,5.696
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260833,2800,6.46
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260833,2800,1.603
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260833,2800,1.894
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260833,2800,1.956
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260833,2800,2.223
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260833,2800,3.028
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260833,2800,1.867
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260833,2800,2.935
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260833,2800,3.116
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260833,2800,3.333
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260833,2800,4.078
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260833,2800,0.679
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260833,2800,0.687
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260833,2800,0.76
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260833,2800,0.946
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260833,2800,1.784
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260833,2800,1.278
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260833,2800,1.325
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260833,2800,1.37
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260833,2800,1.619
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260833,2800,2.341
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260833,2800,0.953
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260833,2800,1.486
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260833,2800,2.292
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260833,2800,3.42
esn-mid (leak 0.3),A-readout,1,32,560,5.0,1,20260833,2800,5.124
esn-mid (leak 0.3),B-drive,1,2,5,560.0,1,20260833,2800,0.953
esn-mid (leak 0.3),B-drive,1,4,14,200.0,1,20260833,2800,1.486
esn-mid (leak 0.3),B-drive,1,8,44,63.636,1,20260833,2800,2.292
esn-mid (leak 0.3),B-drive,1,16,152,18.421,1,20260833,2800,3.42
esn-mid (leak 0.3),B-drive,1,32,560,5.0,1,20260833,2800,5.124
esn-mid (leak 0.3),A-readout,2,2,5,560.0,1,20260833,2800,0.616
esn-mid (leak 0.3),A-readout,2,4,14,200.0,1,20260833,2800,0.922
esn-mid (leak 0.3),A-readout,2,8,44,63.636,1,20260833,2800,1.291
esn-mid (leak 0.3),A-readout,2,16,152,18.421,1,20260833,2800,1.871
esn-mid (leak 0.3),A-readout,2,32,560,5.0,1,20260833,2800,2.777
esn-mid (leak 0.3),B-drive,2,2,5,560.0,1,20260833,2800,1.457
esn-mid (leak 0.3),B-drive,2,4,14,200.0,1,20260833,2800,2.218
esn-mid (leak 0.3),B-drive,2,8,44,63.636,1,20260833,2800,3.17
esn-mid (leak 0.3),B-drive,2,16,152,18.421,1,20260833,2800,4.215
esn-mid (leak 0.3),B-drive,2,32,560,5.0,1,20260833,2800,5.301
esn-mid (leak 0.3),A-readout,4,2,5,560.0,1,20260833,2800,0.42
esn-mid (leak 0.3),A-readout,4,4,14,200.0,1,20260833,2800,0.601
esn-mid (leak 0.3),A-readout,4,8,44,63.636,1,20260833,2800,0.825
esn-mid (leak 0.3),A-readout,4,16,152,18.421,1,20260833,2800,1.123
esn-mid (leak 0.3),A-readout,4,32,560,5.0,1,20260833,2800,1.923
esn-mid (leak 0.3),B-drive,4,2,5,560.0,1,20260833,2800,1.842
esn-mid (leak 0.3),B-drive,4,4,14,200.0,1,20260833,2800,2.784
esn-mid (leak 0.3),B-drive,4,8,44,63.636,1,20260833,2800,3.703
esn-mid (leak 0.3),B-drive,4,16,152,18.421,1,20260833,2800,4.22
esn-mid (leak 0.3),B-drive,4,32,560,5.0,1,20260833,2800,4.9
esn-mid (leak 0.3),A-readout,8,2,5,560.0,1,20260833,2800,0.275
esn-mid (leak 0.3),A-readout,8,4,14,200.0,1,20260833,2800,0.358
esn-mid (leak 0.3),A-readout,8,8,44,63.636,1,20260833,2800,0.453
esn-mid (leak 0.3),A-readout,8,16,152,18.421,1,20260833,2800,0.69
esn-mid (leak 0.3),A-readout,8,32,560,5.0,1,20260833,2800,1.409
esn-mid (leak 0.3),B-drive,8,2,5,560.0,1,20260833,2800,1.867
esn-mid (leak 0.3),B-drive,8,4,14,200.0,1,20260833,2800,2.612
esn-mid (leak 0.3),B-drive,8,8,44,63.636,1,20260833,2800,2.962
esn-mid (leak 0.3),B-drive,8,16,152,18.421,1,20260833,2800,3.157
esn-mid (leak 0.3),B-drive,8,32,560,5.0,1,20260833,2800,3.877
esn-slow (leak 0.1),A-readout,1,2,5,560.0,1,20260833,2800,0.407
esn-slow (leak 0.1),A-readout,1,4,14,200.0,1,20260833,2800,0.681
esn-slow (leak 0.1),A-readout,1,8,44,63.636,1,20260833,2800,1.178
esn-slow (leak 0.1),A-readout,1,16,152,18.421,1,20260833,2800,1.872
esn-slow (leak 0.1),A-readout,1,32,560,5.0,1,20260833,2800,3.149
esn-slow (leak 0.1),B-drive,1,2,5,560.0,1,20260833,2800,0.407
esn-slow (leak 0.1),B-drive,1,4,14,200.0,1,20260833,2800,0.681
esn-slow (leak 0.1),B-drive,1,8,44,63.636,1,20260833,2800,1.178
esn-slow (leak 0.1),B-drive,1,16,152,18.421,1,20260833,2800,1.872
esn-slow (leak 0.1),B-drive,1,32,560,5.0,1,20260833,2800,3.149
esn-slow (leak 0.1),A-readout,2,2,5,560.0,1,20260833,2800,0.21
esn-slow (leak 0.1),A-readout,2,4,14,200.0,1,20260833,2800,0.369
esn-slow (leak 0.1),A-readout,2,8,44,63.636,1,20260833,2800,0.629
esn-slow (leak 0.1),A-readout,2,16,152,18.421,1,20260833,2800,1.09
esn-slow (leak 0.1),A-readout,2,32,560,5.0,1,20260833,2800,2.161
esn-slow (leak 0.1),B-drive,2,2,5,560.0,1,20260833,2800,0.548
esn-slow (leak 0.1),B-drive,2,4,14,200.0,1,20260833,2800,0.958
esn-slow (leak 0.1),B-drive,2,8,44,63.636,1,20260833,2800,1.576
esn-slow (leak 0.1),B-drive,2,16,152,18.421,1,20260833,2800,2.49
esn-slow (leak 0.1),B-drive,2,32,560,5.0,1,20260833,2800,4.098
esn-slow (leak 0.1),A-readout,4,2,5,560.0,1,20260833,2800,0.18
esn-slow (leak 0.1),A-readout,4,4,14,200.0,1,20260833,2800,0.286
esn-slow (leak 0.1),A-readout,4,8,44,63.636,1,20260833,2800,0.484
esn-slow (leak 0.1),A-readout,4,16,152,18.421,1,20260833,2800,0.891
esn-slow (leak 0.1),A-readout,4,32,560,5.0,1,20260833,2800,1.739
esn-slow (leak 0.1),B-drive,4,2,5,560.0,1,20260833,2800,0.96
esn-slow (leak 0.1),B-drive,4,4,14,200.0,1,20260833,2800,1.491
esn-slow (leak 0.1),B-drive,4,8,44,63.636,1,20260833,2800,2.285
esn-slow (leak 0.1),B-drive,4,16,152,18.421,1,20260833,2800,3.36
esn-slow (leak 0.1),B-drive,4,32,560,5.0,1,20260833,2800,4.828
esn-slow (leak 0.1),A-readout,8,2,5,560.0,1,20260833,2800,0.158
esn-slow (leak 0.1),A-readout,8,4,14,200.0,1,20260833,2800,0.246
esn-slow (leak 0.1),A-readout,8,8,44,63.636,1,20260833,2800,0.383
esn-slow (leak 0.1),A-readout,8,16,152,18.421,1,20260833,2800,0.654
esn-slow (leak 0.1),A-readout,8,32,560,5.0,1,20260833,2800,1.239
esn-slow (leak 0.1),B-drive,8,2,5,560.0,1,20260833,2800,1.475
esn-slow (leak 0.1),B-drive,8,4,14,200.0,1,20260833,2800,2.23
esn-slow (leak 0.1),B-drive,8,8,44,63.636,1,20260833,2800,3.134
esn-slow (leak 0.1),B-drive,8,16,152,18.421,1,20260833,2800,3.978
esn-slow (leak 0.1),B-drive,8,32,560,5.0,1,20260833,2800,4.84
esn-fast (leak 1.0),A-readout,1,2,5,560.0,1,20260834,2800,1.99
esn-fast (leak 1.0),A-readout,1,4,14,200.0,1,20260834,2800,3.937
esn-fast (leak 1.0),A-readout,1,8,44,63.636,1,20260834,2800,7.506
esn-fast (leak 1.0),A-readout,1,16,152,18.421,1,20260834,2800,10.493
esn-fast (leak 1.0),A-readout,1,32,560,5.0,1,20260834,2800,11.277
esn-fast (leak 1.0),B-drive,1,2,5,560.0,1,20260834,2800,1.99
esn-fast (leak 1.0),B-drive,1,4,14,200.0,1,20260834,2800,3.937
esn-fast (leak 1.0),B-drive,1,8,44,63.636,1,20260834,2800,7.506
esn-fast (leak 1.0),B-drive,1,16,152,18.421,1,20260834,2800,10.493
esn-fast (leak 1.0),B-drive,1,32,560,5.0,1,20260834,2800,11.277
esn-fast (leak 1.0),A-readout,2,2,5,560.0,1,20260834,2800,1.956
esn-fast (leak 1.0),A-readout,2,4,14,200.0,1,20260834,2800,3.731
esn-fast (leak 1.0),A-readout,2,8,44,63.636,1,20260834,2800,5.062
esn-fast (leak 1.0),A-readout,2,16,152,18.421,1,20260834,2800,5.214
esn-fast (leak 1.0),A-readout,2,32,560,5.0,1,20260834,2800,5.852
esn-fast (leak 1.0),B-drive,2,2,5,560.0,1,20260834,2800,1.994
esn-fast (leak 1.0),B-drive,2,4,14,200.0,1,20260834,2800,3.808
esn-fast (leak 1.0),B-drive,2,8,44,63.636,1,20260834,2800,6.248
esn-fast (leak 1.0),B-drive,2,16,152,18.421,1,20260834,2800,6.599
esn-fast (leak 1.0),B-drive,2,32,560,5.0,1,20260834,2800,7.304
esn-fast (leak 1.0),A-readout,4,2,5,560.0,1,20260834,2800,1.775
esn-fast (leak 1.0),A-readout,4,4,14,200.0,1,20260834,2800,2.273
esn-fast (leak 1.0),A-readout,4,8,44,63.636,1,20260834,2800,2.366
esn-fast (leak 1.0),A-readout,4,16,152,18.421,1,20260834,2800,2.528
esn-fast (leak 1.0),A-readout,4,32,560,5.0,1,20260834,2800,3.275
esn-fast (leak 1.0),B-drive,4,2,5,560.0,1,20260834,2800,1.896
esn-fast (leak 1.0),B-drive,4,4,14,200.0,1,20260834,2800,3.096
esn-fast (leak 1.0),B-drive,4,8,44,63.636,1,20260834,2800,3.334
esn-fast (leak 1.0),B-drive,4,16,152,18.421,1,20260834,2800,3.537
esn-fast (leak 1.0),B-drive,4,32,560,5.0,1,20260834,2800,4.247
esn-fast (leak 1.0),A-readout,8,2,5,560.0,1,20260834,2800,0.865
esn-fast (leak 1.0),A-readout,8,4,14,200.0,1,20260834,2800,0.883
esn-fast (leak 1.0),A-readout,8,8,44,63.636,1,20260834,2800,0.968
esn-fast (leak 1.0),A-readout,8,16,152,18.421,1,20260834,2800,1.168
esn-fast (leak 1.0),A-readout,8,32,560,5.0,1,20260834,2800,1.847
esn-fast (leak 1.0),B-drive,8,2,5,560.0,1,20260834,2800,1.415
esn-fast (leak 1.0),B-drive,8,4,14,200.0,1,20260834,2800,1.541
esn-fast (leak 1.0),B-drive,8,8,44,63.636,1,20260834,2800,1.593
esn-fast (leak 1.0),B-drive,8,16,152,18.421,1,20260834,2800,1.769
esn-fast (leak 1.0),B-drive,8,32,560,5.0,1,20260834,2800,2.42
esn-mid (leak 0.3),A-readout,1,2,5,560.0,1,20260834,2800,0.985
esn-mid (leak 0.3),A-readout,1,4,14,200.0,1,20260834,2800,1.596
esn-mid (leak 0.3),A-readout,1,8,44,63.636,1,20260834,2800,2.451
esn-mid (leak 0.3),A-readout,1,16,152,18.421,1,20260834,2800,3.661
